sampling_week,normalized_concentration_rolling_average,population,region,state,fraction_covered,name,fipscode,date
2021-09-22,370.275683974718,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-09-22
2021-09-29,296.03331004159816,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-09-29
2021-10-06,249.81514322894117,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-10-06
2021-10-13,241.8583825404351,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-10-13
2021-10-20,351.8709284548731,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-10-20
2021-10-27,497.4222516637413,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-10-27
2021-11-03,522.2444798137295,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-11-03
2021-11-10,604.0527448906107,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-11-10
2021-11-17,616.2209346139001,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-11-17
2021-11-24,737.6724806621588,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-11-24
2021-12-01,776.6515906011449,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-12-01
2021-12-08,1047.7493362868152,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-12-08
2021-12-15,1243.6088158797468,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-12-15
2021-12-22,1751.956415907296,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-12-22
2021-12-29,2240.010173777466,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2021-12-29
2022-01-05,3308.9580997756034,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2022-01-05
2022-01-12,3746.090618051681,"50,000-100,000",Northeast,MA,0.4802151363810987,Berkshire,25003,2022-01-12
2020-05-06,317.0059735558751,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-05-06
2020-05-13,261.7327319299753,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-05-13
2020-05-20,284.25273250894355,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-05-20
2020-05-27,330.9455129651005,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-05-27
2020-06-10,448.6534835106736,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-06-10
2020-06-17,331.7079823857604,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-06-17
2020-06-24,300.626800326091,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-06-24
2020-07-01,173.7052330933988,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-07-01
2020-07-15,146.42903993024993,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-07-15
2020-07-22,103.46907673057414,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-07-22
2020-08-05,95.71885985411969,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-08-05
2020-08-12,90.25009435278167,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-08-12
2020-08-19,70.18790316524053,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-08-19
2020-08-26,71.66652620058392,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-08-26
2020-09-02,76.28521649366189,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-09-02
2020-09-09,67.10428873121816,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-09-09
2020-09-16,46.673460693790105,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-09-16
2020-09-23,49.52894183131358,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-09-23
2020-09-30,66.02261062765164,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-09-30
2020-10-07,107.54489469778942,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-10-07
2020-10-14,144.18592147856137,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-10-14
2020-10-21,232.1047640507511,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-10-21
2020-10-28,466.1339043375257,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-10-28
2020-11-11,579.3293956618824,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-11-11
2020-11-18,794.5471693376908,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-11-18
2020-11-25,890.4538691540065,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-11-25
2020-12-02,1527.6852455246462,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-12-02
2020-12-09,1644.993207865372,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-12-09
2020-12-16,1919.68172963555,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-12-16
2020-12-23,1594.9175043664611,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-12-23
2020-12-30,1261.0566977401256,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2020-12-30
2021-01-27,735.6758812654856,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-01-27
2021-02-10,352.6727553379649,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-02-10
2021-02-24,291.94003485061006,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-02-24
2021-03-10,218.7984846165438,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-03-10
2021-03-24,270.2794903780835,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-03-24
2021-04-07,317.20953669716727,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-04-07
2021-04-14,322.0662840561934,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-04-14
2021-04-21,249.0558291026753,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-04-21
2021-04-28,231.7426337439064,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-04-28
2021-05-05,214.9149945546353,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-05-05
2021-05-12,171.47901490625824,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-05-12
2021-05-19,110.43056506703732,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-05-19
2021-05-26,78.7294954407127,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-05-26
2021-06-02,48.8390987488826,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-06-02
2021-06-09,37.77276628567252,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-06-09
2021-06-16,23.44186020346257,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-06-16
2021-06-23,27.21349418463996,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-06-23
2021-06-30,17.14010578757186,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-06-30
2021-07-07,19.66906521554824,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-07-07
2021-07-14,16.985447004835134,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-07-14
2021-07-21,42.60584363705152,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-07-21
2021-07-28,140.3659924264271,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-07-28
2021-08-04,331.1798761964713,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-08-04
2021-08-11,491.4250267014996,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-08-11
2021-08-18,544.3640622847496,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-08-18
2021-08-25,561.8033786067409,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-08-25
2021-09-01,515.4912861206885,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-09-01
2021-09-08,488.3847435676181,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-09-08
2021-09-15,528.6727941813335,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-09-15
2021-09-22,751.6392014938265,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-09-22
2021-09-29,864.646789954672,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-09-29
2021-10-06,1152.7716488609628,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-10-06
2021-10-13,1171.2538731187085,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-10-13
2021-10-20,1336.1209083342949,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-10-20
2021-10-27,1026.3563876000787,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-10-27
2021-11-03,1219.4284096269364,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-11-03
2021-11-10,1074.536031130349,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-11-10
2021-11-17,1359.0924698891065,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-11-17
2021-11-24,1321.846921555469,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-11-24
2021-12-01,1738.4162178150289,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-12-01
2021-12-08,1921.1917239305724,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-12-08
2021-12-15,2138.3847210843046,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-12-15
2021-12-22,3908.453190748438,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-12-22
2021-12-29,6044.573596417558,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2021-12-29
2022-01-05,6514.994489758649,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2022-01-05
2022-01-12,6097.728102076888,"100,000-200,000",Northeast,PA,0.445563943815824,Dauphin,42043,2022-01-12
2020-05-20,43.344304598865534,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-05-20
2020-05-27,56.3170355706449,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-05-27
2020-06-03,56.11208972278533,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-06-03
2020-06-10,43.477715528473006,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-06-10
2020-06-17,19.432307749051247,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-06-17
2020-06-24,13.92031511158064,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-06-24
2020-07-01,27.34645946777991,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-07-01
2020-07-08,47.13128161970602,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-07-08
2020-07-15,49.9220384742676,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-07-15
2020-07-22,49.62990193790608,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-07-22
2020-07-29,38.82404941284782,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-07-29
2020-08-05,40.66787064330169,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-08-05
2020-08-12,34.11226231495406,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-08-12
2020-08-19,44.35941362462436,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-08-19
2020-08-26,42.80462387699259,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-08-26
2020-09-02,31.301796865937604,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-09-02
2020-09-09,15.635685706241397,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-09-09
2020-09-16,20.804276291742408,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-09-16
2020-09-23,31.11442279808988,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-09-23
2020-09-30,53.338434344786585,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-09-30
2020-10-07,61.36632623564628,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-10-07
2020-10-14,93.25627548546602,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-10-14
2020-10-21,97.74622566517591,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-10-21
2020-10-28,111.82997712520364,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-10-28
2020-11-04,192.64419245060316,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-11-04
2020-11-11,423.7709417792569,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-11-11
2020-11-18,601.6857522683215,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-11-18
2020-12-02,914.8138963361142,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-12-02
2020-12-09,1244.762105783352,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-12-09
2020-12-16,1639.0209163509644,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-12-16
2020-12-23,1482.211440093436,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-12-23
2020-12-30,1069.9421143164573,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2020-12-30
2021-01-06,756.9732907403701,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-01-06
2021-01-13,604.9954014411973,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-01-13
2021-01-20,811.131905992609,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-01-20
2021-01-27,635.840970074451,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-01-27
2021-02-03,571.4763933514208,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-02-03
2021-02-10,271.3432679773229,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-02-10
2021-02-17,259.475984053641,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-02-17
2021-02-24,256.96744278608475,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-02-24
2021-03-03,205.43066621394368,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-03-03
2021-03-10,125.13484837943702,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-03-10
2021-03-17,122.89100753959588,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-03-17
2021-03-24,200.35007629122356,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-03-24
2021-03-31,207.7943850567552,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-03-31
2021-04-07,215.71318935584904,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-04-07
2021-04-14,147.2347313517778,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-04-14
2021-04-21,165.32004644341225,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-04-21
2021-04-28,145.68850114461893,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-04-28
2021-05-05,169.69481888275848,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-05-05
2021-05-12,164.62782942862106,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-05-12
2021-05-19,144.19231802902434,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-05-19
2021-05-26,86.46807320624136,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-05-26
2021-06-02,97.86609541234304,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-06-02
2021-06-09,77.36682326651415,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-06-09
2021-06-16,88.08437594454875,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-06-16
2021-06-23,54.1321894662139,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-06-23
2021-06-30,46.95753737790426,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-06-30
2021-07-07,29.256805987673648,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-07-07
2021-07-14,16.926637139197492,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-07-14
2021-07-21,54.66235751250636,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-07-21
2021-07-28,85.9580180527223,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-07-28
2021-08-04,146.67621839171727,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-08-04
2021-08-11,175.56812214947,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-08-11
2021-08-18,223.42430777474365,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-08-18
2021-08-25,301.896023091439,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-08-25
2021-09-01,418.837034911473,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-09-01
2021-09-08,388.7646495328277,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-09-08
2021-09-15,545.189666595138,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-09-15
2021-09-29,983.9892192481972,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-09-29
2021-10-06,1168.1863188964403,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-10-06
2021-10-13,1108.8084561869418,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-10-13
2021-10-20,774.4918806043055,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-10-20
2021-10-27,1053.2479898764452,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-10-27
2021-11-03,1632.1796151564056,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-11-03
2021-11-10,1952.2828629140183,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-11-10
2021-11-17,2035.6176830931345,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-11-17
2021-11-24,2564.665364080283,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-11-24
2021-12-01,2675.971711640309,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-12-01
2021-12-08,2557.588384772514,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-12-08
2021-12-15,1576.636495136602,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-12-15
2021-12-22,3641.2695003598014,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-12-22
2021-12-29,4055.3064357411545,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2021-12-29
2022-01-05,4573.157111560265,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2022-01-05
2022-01-12,2683.59434699686,"100,000-200,000",Northeast,PA,0.7414877209633408,Erie,42049,2022-01-12
2020-08-05,3.4459258633299785,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-08-05
2020-08-12,2.2972839088866523,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-08-12
2020-08-19,4.016684010196386,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-08-19
2020-08-26,1.719400101309733,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-08-26
2020-09-02,3.1125995737909573,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-09-02
2020-09-09,1.3931994724812242,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-09-09
2020-09-16,4.165386477846293,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-09-16
2020-09-23,2.772187005365069,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-09-23
2020-09-30,5.888057368164209,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-09-30
2020-10-07,26.521145941509484,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-10-07
2020-10-14,41.20833370365877,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-10-14
2020-10-21,49.66387152319313,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-10-21
2020-10-28,61.08002211767057,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-10-28
2020-11-04,81.77248866429228,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-11-04
2020-11-11,172.25030419327456,"20,000-50,000",Northeast,MA,0.0385661454385996,Essex,25009,2020-11-11
